card_name,f1,f1_sig_strike_per,f1_sig_strike_total,f1_td_attempt,f1_td_succeed,f2,f2_sig_strike_per,f2_sig_strike_total,f2_td_attempt,f2_td_succeed,fights_location,round_format,round_fought,weight_class,winner,winning_method,fight_year,SApM_f1,SLpM_f1,height_f1,reach_f1,stance_f1,strAcc_f1,strDef_f1,subAvg_f1,tdAcc_f1,tdAvg_f1,tdDef_f1,weight_f1,birth_year_f1,win_f1,lose_f1,draw_f1,nc_f1,SApM_f2,SLpM_f2,height_f2,reach_f2,stance_f2,strAcc_f2,strDef_f2,subAvg_f2,tdAcc_f2,tdAvg_f2,tdDef_f2,weight_f2,birth_year_f2,win_f2,lose_f2,draw_f2,nc_f2,f1_age_when_fight,f2_age_when_fight
UFC Fight Night: Munoz vs Mousasi,Vaughan Lee,1.0,4.0,0.0,0.0,Iuri Alcantara,0.5,10.0,0.0,0.0,"Berlin, Germany",3.0,1.0,Bantamweight,0.0,KO/TKO,2014.0,1.21,3.75,187.96,76.0,Orthodox,0.5,0.68,1.1,0.6,1.59,0.59,185,1985,42,6,2,0,2.26,3.12,182.88,71.0,Orthodox,0.51,0.57,0.6,0.29,3.17,0.57,185,1978,14,6,0,0,29.0,36.0
UFC Fight Night: Munoz vs Mousasi,Francis Carmont,0.33,86.0,4.0,1.0,CB Dollaway,0.55,79.0,4.0,3.0,"Berlin, Germany",3.0,3.0,Middleweight,0.0,U-DEC,2014.0,2.07,3.47,167.64000000000001,66.0,Orthodox,0.47,0.7,1.0,0.33,0.81,0.72,125,1982,14,13,1,0,2.79,2.72,175.26,71.0,Southpaw,0.45,0.49,0.8,0.62,1.44,0.6,135,1980,35,10,0,1,32.0,34.0
UFC 174: Johnson vs Bagautinov,Yves Jabouin,0.45,132.0,8.0,5.0,Mike Easton,0.34,121.0,4.0,0.0,"Vancouver, British Columbia, Canada",3.0,3.0,Bantamweight,1.0,U-DEC,2014.0,1.64,2.22,190.5,78.0,Orthodox,0.42,0.59,0.6,0.36,1.79,0.73,205,1981,25,12,0,0,2.58,2.65,187.96,76.0,Orthodox,0.47,0.54,1.2,0.54,3.55,0.62,185,1983,17,9,0,0,33.0,31.0
UFC 174: Johnson vs Bagautinov,Josh Shockley,0.41,24.0,3.0,2.0,Jason Saggo,0.5,12.0,0.0,0.0,"Vancouver, British Columbia, Canada",3.0,1.0,Lightweight,0.0,KO/TKO,2014.0,2.93,3.06,170.18,68.0,Orthodox,0.41,0.62,0.1,0.6,1.94,0.82,135,1979,20,11,0,0,4.28,3.51,167.64000000000001,70.0,Southpaw,0.37,0.61,0.0,0.22,0.75,0.66,135,1984,13,6,0,0,35.0,30.0
UFC 174: Johnson vs Bagautinov,Tae Hyun Bang,0.31,91.0,9.0,4.0,Kajan Johnson,0.31,107.0,1.0,0.0,"Vancouver, British Columbia, Canada",3.0,3.0,Lightweight,1.0,KO/TKO,2014.0,1.75,1.4,185.42,75.0,Orthodox,0.33,0.6,0.8,0.0,0.0,0.61,155,1989,11,4,0,0,2.94,2.5,180.34,71.0,Orthodox,0.39,0.52,0.0,0.4,2.33,0.23,155,1985,12,4,0,0,25.0,29.0
UFC 174: Johnson vs Bagautinov,Michinori Tanaka,0.1,20.0,1.0,1.0,Roland Delorme,0.56,37.0,4.0,3.0,"Vancouver, British Columbia, Canada",3.0,3.0,Bantamweight,1.0,U-DEC,2014.0,2.07,2.72,175.26,71.0,Switch,0.38,0.66,0.5,0.33,0.49,0.57,155,1983,18,10,0,0,1.59,2.47,180.34,75.0,Orthodox,0.42,0.64,0.2,0.37,1.54,0.62,155,1984,23,13,1,0,31.0,30.0
UFC 174: Johnson vs Bagautinov,Brendan Schaub,0.21,55.0,1.0,0.0,Andrei Arlovski,0.34,88.0,5.0,1.0,"Vancouver, British Columbia, Canada",3.0,3.0,Heavyweight,0.0,S-DEC,2014.0,1.99,1.97,165.1,67.0,Orthodox,0.37,0.5,0.2,0.38,2.4,0.43,135,1990,11,3,0,0,4.32,2.28,175.26,71.0,Orthodox,0.44,0.4,1.6,0.34,2.51,0.42,135,1983,9,5,0,1,24.0,31.0
UFC 174: Johnson vs Bagautinov,Daniel Sarafian,0.75,4.0,0.0,0.0,Kiichi Kunimoto,0.5,10.0,3.0,1.0,"Vancouver, British Columbia, Canada",3.0,1.0,Welterweight,0.0,SUB,2014.0,2.22,2.92,193.04,78.0,Orthodox,0.37,0.57,0.4,0.46,2.32,0.72,245,1983,10,5,0,0,3.2,3.79,190.5,77.0,Orthodox,0.45,0.57,0.2,0.36,0.4,0.76,240,1979,34,21,0,2,31.0,35.0
UFC 174: Johnson vs Bagautinov,Ryan Jimmo,0.41,34.0,4.0,2.0,Ovince Saint Preux,0.51,29.0,1.0,0.0,"Vancouver, British Columbia, Canada",3.0,2.0,Light Heavyweight,0.0,KO/TKO,2014.0,3.1,2.23,175.26,73.0,Orthodox,0.46,0.58,0.7,0.07,0.36,0.53,185,1982,10,6,0,0,3.92,1.87,177.8,71.0,Orthodox,0.44,0.41,0.3,0.2,1.59,0.28,170,1981,18,7,2,1,32.0,33.0
UFC 174: Johnson vs Bagautinov,Valerie Letourneau,0.37,275.0,2.0,0.0,Elizabeth Phillips,0.24,270.0,3.0,0.0,"Vancouver, British Columbia, Canada",3.0,3.0,Women's Bantamweight,1.0,S-DEC,2014.0,2.77,3.12,185.42,73.0,Orthodox,0.66,0.46,0.0,0.28,0.45,0.87,205,1981,19,5,0,0,3.09,2.72,190.5,80.0,Southpaw,0.47,0.45,0.5,0.38,1.15,0.66,205,1983,26,16,0,0,33.0,31.0
UFC 174: Johnson vs Bagautinov,Demetrious Johnson,0.61,215.0,4.0,0.0,Ali Bagautinov,0.29,122.0,12.0,2.0,"Vancouver, British Columbia, Canada",5.0,5.0,Flyweight,1.0,U-DEC,2014.0,5.4,4.51,170.18,68.0,Orthodox,0.37,0.58,0.3,0.45,0.77,0.66,115,1983,8,6,0,0,3.07,2.6,167.64000000000001,65.0,Orthodox,0.33,0.58,0.2,0.25,0.75,0.53,135,1986,6,6,0,0,31.0,28.0
UFC 174: Johnson vs Bagautinov,Tyron Woodley,0.32,150.0,2.0,1.0,Rory MacDonald,0.32,81.0,2.0,0.0,"Vancouver, British Columbia, Canada",3.0,3.0,Welterweight,0.0,U-DEC,2014.0,1.66,3.43,160.02,66.0,Orthodox,0.54,0.67,0.5,0.56,3.35,0.65,125,1986,27,3,1,0,3.09,2.85,162.56,65.0,Orthodox,0.42,0.52,0.3,0.36,2.51,0.65,125,1985,15,6,0,0,28.0,29.0
UFC 174: Johnson vs Bagautinov,Ryan Bader,0.56,94.0,16.0,7.0,Rafael Cavalcante,0.27,37.0,0.0,0.0,"Vancouver, British Columbia, Canada",3.0,3.0,Light Heavyweight,1.0,U-DEC,2014.0,2.76,2.36,175.26,74.0,Orthodox,0.48,0.54,0.4,0.4,1.06,0.87,170,1982,19,7,1,0,2.8,3.75,182.88,76.0,Orthodox,0.42,0.62,0.4,0.47,1.77,0.88,170,1989,19,4,0,0,32.0,25.0
UFC Fight Night: Miocic vs Maldonado,Pedro Munhoz,0.55,43.0,2.0,2.0,Matt Hobar,0.25,27.0,0.0,0.0,"Sao Paulo, Brazil",3.0,1.0,Bantamweight,1.0,KO/TKO,2014.0,1.39,2.82,187.96,74.0,Orthodox,0.43,0.71,0.4,0.44,3.37,0.8,205,1983,23,5,0,0,3.62,2.71,185.42,74.0,Orthodox,0.53,0.49,0.1,0.4,0.6,0.63,205,1980,12,7,0,1,31.0,34.0
UFC Fight Night: Miocic vs Maldonado,Edimilson Souza,0.46,170.0,0.0,0.0,Mark Eddiva,0.41,131.0,2.0,0.0,"Sao Paulo, Brazil",3.0,2.0,Featherweight,1.0,KO/TKO,2014.0,5.96,5.4,167.64000000000001,65.0,Orthodox,0.44,0.58,0.6,0.2,0.55,0.81,135,1986,19,7,0,2,4.27,3.23,177.8,70.0,Southpaw,0.42,0.52,0.0,0.44,3.66,0.5,135,1987,9,3,0,0,28.0,27.0
UFC Fight Night: Miocic vs Maldonado,Ernest Chavez,0.37,172.0,1.0,1.0,Elias Silverio,0.38,139.0,4.0,0.0,"Sao Paulo, Brazil",3.0,3.0,Lightweight,0.0,SUB,2014.0,2.91,4.65,182.88,74.0,Orthodox,0.44,0.58,0.0,0.0,0.0,0.5,145,1984,15,5,0,0,2.98,3.37,172.72,68.0,Orthodox,0.45,0.54,0.0,0.22,1.45,0.63,145,1986,6,3,0,0,30.0,28.0
UFC Fight Night: Miocic vs Maldonado,Ricardo Abreu,0.32,101.0,0.0,0.0,Wagner Silva,0.32,52.0,1.0,0.0,"Sao Paulo, Brazil",3.0,2.0,Middleweight,1.0,SUB,2014.0,3.89,2.79,172.72,70.0,Orthodox,0.4,0.59,0.0,0.33,0.89,0.5,145,1983,10,2,0,0,2.97,3.67,180.34,73.0,Orthodox,0.49,0.51,0.2,0.38,1.62,0.85,155,1986,13,3,0,0,31.0,28.0
UFC Fight Night: Miocic vs Maldonado,Richardson Moreira,0.7,10.0,0.0,0.0,Marcos Rogerio de Lima,0.75,4.0,0.0,0.0,"Sao Paulo, Brazil",3.0,1.0,Heavyweight,0.0,KO/TKO,2014.0,3.98,3.79,180.34,73.0,Orthodox,0.31,0.68,0.7,0.42,2.13,1.0,185,1984,5,1,0,0,2.87,1.69,182.88,74.0,Orthodox,0.29,0.65,0.0,0.0,0.0,0.58,170,1987,6,3,0,0,30.0,27.0
UFC Fight Night: Miocic vs Maldonado,Gasan Umalatov,0.38,110.0,7.0,1.0,Paulo Thiago,0.38,62.0,7.0,1.0,"Sao Paulo, Brazil",3.0,3.0,Welterweight,1.0,U-DEC,2014.0,1.83,1.17,187.96,75.0,Orthodox,0.28,0.67,0.0,0.0,0.0,1.0,185,1984,7,4,0,0,2.41,3.57,185.42,75.0,Orthodox,0.54,0.53,0.6,0.5,1.09,0.57,253,1985,20,9,1,0,30.0,29.0
UFC Fight Night: Miocic vs Maldonado,Rashid Magomedov,0.35,104.0,4.0,0.0,Rodrigo Damm,0.39,161.0,0.0,0.0,"Sao Paulo, Brazil",3.0,3.0,Lightweight,1.0,U-DEC,2014.0,4.1,2.23,180.34,71.0,Orthodox,0.39,0.59,0.0,0.17,0.75,0.9,170,1982,17,4,2,0,1.99,1.71,180.34,74.0,Orthodox,0.39,0.63,1.2,0.31,1.42,0.63,170,1981,18,9,0,0,32.0,33.0
UFC Fight Night: Miocic vs Maldonado,Stipe Miocic,0.57,14.0,0.0,0.0,Fabio Maldonado,0.25,8.0,0.0,0.0,"Sao Paulo, Brazil",5.0,1.0,Heavyweight,1.0,KO/TKO,2014.0,3.05,4.4,175.26,70.0,Orthodox,0.49,0.54,0.2,0.57,0.67,0.89,155,1984,20,2,0,0,5.61,3.5,170.18,71.0,Orthodox,0.36,0.57,0.3,0.16,0.44,0.8,155,1980,13,9,0,0,30.0,34.0
UFC Fight Night: Miocic vs Maldonado,Rony Jason,0.41,73.0,6.0,2.0,Robert Peralta,0.4,126.0,1.0,1.0,"Sao Paulo, Brazil",3.0,3.0,Featherweight,0.0,S-DEC,2014.0,3.82,4.82,193.04,80.0,Orthodox,0.53,0.54,0.0,0.34,1.86,0.68,240,1982,20,4,0,0,4.31,5.29,185.42,75.0,Orthodox,0.58,0.53,0.6,0.57,0.44,0.61,205,1980,23,11,0,0,32.0,34.0
UFC Fight Night: Miocic vs Maldonado,Alexander Yakovlev,0.39,73.0,3.0,2.0,Demian Maia,0.51,43.0,2.0,1.0,"Sao Paulo, Brazil",3.0,3.0,Welterweight,0.0,U-DEC,2014.0,3.14,2.04,170.18,73.0,Orthodox,0.44,0.53,0.8,0.3,0.59,0.36,145,1984,14,7,0,1,2.97,3.76,172.72,71.0,Orthodox,0.44,0.53,0.0,0.66,0.59,0.65,145,1986,18,8,0,1,30.0,28.0
UFC Fight Night: Miocic vs Maldonado,Marcio Alexandre Junior,0.38,21.0,1.0,0.0,Warlley Alves,0.48,39.0,3.0,2.0,"Sao Paulo, Brazil",3.0,3.0,Middleweight,0.0,SUB,2014.0,2.41,1.74,190.5,74.0,Southpaw,0.47,0.58,0.1,0.35,1.66,0.72,155,1984,24,10,1,0,2.07,1.8,185.42,72.0,Southpaw,0.43,0.63,1.0,0.24,2.49,0.61,170,1977,28,11,0,0,30.0,37.0
UFC 173: Barao vs Dillashaw,Vinc Pichel,0.31,77.0,0.0,0.0,Anthony Njokuani,0.5,113.0,11.0,8.0,"Las Vegas, Nevada, USA",3.0,3.0,Lightweight,1.0,U-DEC,2014.0,2.89,1.61,182.88,75.0,Southpaw,0.45,0.42,0.7,0.2,0.35,0.66,185,1989,17,4,0,0,3.63,3.07,180.34,72.0,Orthodox,0.48,0.51,1.1,0.52,1.42,0.78,170,1991,15,5,0,0,25.0,23.0
UFC Fight Night: Miocic vs Maldonado,Vitor Miranda,0.44,47.0,1.0,0.0,Antonio Carlos Junior,0.27,70.0,6.0,5.0,"Sao Paulo, Brazil",3.0,3.0,Heavyweight,0.0,U-DEC,2014.0,2.5,3.56,177.8,72.0,Orthodox,0.47,0.58,0.2,0.54,3.0,0.23,155,1982,14,3,0,0,2.41,3.94,185.42,75.0,Orthodox,0.46,0.65,0.2,0.45,0.5,0.53,155,1980,16,12,0,1,32.0,34.0
UFC 173: Barao vs Dillashaw,Chico Camus,0.29,88.0,6.0,4.0,Chris Holdsworth,0.42,59.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Bantamweight,0.0,U-DEC,2014.0,2.95,2.98,185.42,77.0,Orthodox,0.45,0.58,0.2,0.55,0.95,0.5,185,1979,12,5,0,0,2.14,1.95,187.96,79.0,Orthodox,0.42,0.52,0.8,0.39,3.42,0.53,185,1990,11,5,0,1,35.0,24.0
UFC 173: Barao vs Dillashaw,Sam Sicilia,0.54,68.0,8.0,5.0,Aaron Phillips,0.45,40.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Featherweight,1.0,U-DEC,2014.0,2.46,2.58,167.64000000000001,66.0,Orthodox,0.41,0.64,0.4,0.4,0.77,0.72,125,1985,17,7,0,1,1.94,1.85,180.34,73.0,Orthodox,0.29,0.58,2.0,0.62,3.38,1.0,135,1987,6,0,0,0,29.0,27.0
UFC 173: Barao vs Dillashaw,Li Jingliang,0.33,121.0,8.0,3.0,David Michaud,0.39,156.0,6.0,2.0,"Las Vegas, Nevada, USA",3.0,3.0,Welterweight,1.0,S-DEC,2014.0,3.55,2.46,172.72,67.0,Orthodox,0.33,0.59,0.9,0.43,1.45,0.7,145,1986,15,8,0,0,3.44,1.65,175.26,71.0,Southpaw,0.56,0.39,0.4,0.0,0.0,0.44,135,1989,12,4,0,0,28.0,25.0
UFC 173: Barao vs Dillashaw,Francisco Trinaldo,0.27,70.0,7.0,2.0,Michael Chiesa,0.38,34.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Lightweight,0.0,U-DEC,2014.0,3.84,4.46,182.88,71.0,Orthodox,0.42,0.57,0.0,0.41,1.25,0.6,170,1988,19,8,0,0,4.45,3.25,175.26,71.0,Orthodox,0.43,0.54,0.7,0.58,2.53,0.77,155,1988,11,3,0,0,26.0,26.0
UFC 173: Barao vs Dillashaw,Dan Henderson,0.62,80.0,3.0,3.0,Daniel Cormier,0.33,18.0,1.0,0.0,"Las Vegas, Nevada, USA",3.0,3.0,Light Heavyweight,0.0,SUB,2014.0,2.67,3.13,175.26,70.0,Southpaw,0.45,0.6,0.5,0.42,0.98,0.6,170,1978,28,9,0,0,1.67,1.88,185.42,75.0,Southpaw,0.41,0.54,1.0,0.54,3.39,0.6,170,1987,18,6,0,0,36.0,27.0
UFC 173: Barao vs Dillashaw,Al Iaquinta,0.68,19.0,1.0,1.0,Mitch Clarke,0.38,21.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,2.0,Lightweight,0.0,SUB,2014.0,2.7,2.44,180.34,74.0,Orthodox,0.47,0.51,0.3,0.52,1.52,0.57,185,1970,32,15,0,0,2.92,4.25,180.34,72.0,Orthodox,0.52,0.54,0.4,0.44,1.83,0.8,235,1979,22,3,0,1,44.0,35.0
UFC 173: Barao vs Dillashaw,Tony Ferguson,0.56,67.0,2.0,1.0,Katsunori Kikuno,0.5,44.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Lightweight,1.0,KO/TKO,2014.0,4.53,4.06,177.8,70.0,Orthodox,0.4,0.61,0.2,0.18,0.63,0.74,155,1987,14,7,1,0,3.27,2.35,177.8,73.0,Orthodox,0.34,0.47,0.4,0.15,0.64,0.5,155,1985,11,5,0,0,27.0,29.0
UFC 173: Barao vs Dillashaw,Takeya Mizugaki,0.25,135.0,3.0,0.0,Francisco Rivera,0.39,104.0,4.0,3.0,"Las Vegas, Nevada, USA",3.0,3.0,Bantamweight,1.0,U-DEC,2014.0,3.95,5.07,180.34,76.0,Orthodox,0.45,0.58,1.0,0.41,0.44,0.66,155,1984,26,8,0,0,2.47,2.64,172.72,66.0,Orthodox,0.4,0.61,0.8,0.75,1.88,0.76,145,1981,24,8,2,0,30.0,33.0
UFC 173: Barao vs Dillashaw,Robbie Lawler,0.43,155.0,1.0,0.0,Jake Ellenberger,0.32,89.0,3.0,2.0,"Las Vegas, Nevada, USA",3.0,3.0,Welterweight,1.0,KO/TKO,2014.0,3.27,3.37,170.18,69.0,Orthodox,0.37,0.57,0.1,0.57,1.46,0.7,135,1983,21,11,2,0,3.16,4.07,172.72,70.0,Orthodox,0.41,0.68,0.6,0.63,1.01,0.68,135,1981,11,7,0,1,31.0,33.0
UFC 173: Barao vs Dillashaw,James Krause,0.23,30.0,1.0,1.0,Jamie Varner,0.43,51.0,0.0,0.0,"Las Vegas, Nevada, USA",3.0,1.0,Lightweight,1.0,KO/TKO,2014.0,4.67,3.83,180.34,74.0,Southpaw,0.46,0.59,0.0,0.64,0.65,0.65,170,1982,29,16,0,1,2.83,2.47,175.26,71.0,Orthodox,0.39,0.6,0.4,0.47,2.04,0.86,170,1985,31,15,0,0,32.0,29.0
UFC Fight Night: Brown vs Silva,Nik Lentz,0.53,52.0,2.0,1.0,Manvel Gamburyan,0.52,99.0,16.0,4.0,"Cincinnati, Ohio, USA",3.0,3.0,Featherweight,1.0,U-DEC,2014.0,4.11,4.79,187.96,73.0,Orthodox,0.49,0.61,0.9,0.18,0.96,0.59,170,1986,28,9,0,0,2.55,2.92,172.72,71.0,Orthodox,0.34,0.58,0.8,0.53,3.49,0.66,155,1984,21,11,1,2,28.0,30.0
UFC Fight Night: Brown vs Silva,Justin Salas,0.76,26.0,6.0,0.0,Ben Wall,0.28,14.0,0.0,0.0,"Cincinnati, Ohio, USA",3.0,1.0,Lightweight,1.0,KO/TKO,2014.0,3.25,3.44,172.72,68.0,Orthodox,0.47,0.5,1.2,0.32,3.3,0.43,145,1984,30,12,2,1,2.83,2.13,165.1,67.0,Orthodox,0.41,0.55,0.7,0.34,3.26,0.69,135,1981,15,10,0,1,30.0,33.0
UFC Fight Night: Brown vs Silva,Anthony Lapsley,0.2,10.0,5.0,0.0,Albert Tumenov,0.28,21.0,0.0,0.0,"Cincinnati, Ohio, USA",3.0,1.0,Welterweight,0.0,KO/TKO,2014.0,2.96,3.42,172.72,70.0,Southpaw,0.43,0.68,0.0,0.2,2.43,0.0,155,1982,12,7,0,0,8.53,1.47,177.8,72.0,Orthodox,0.29,0.29,0.0,0.0,0.0,1.0,155,1989,8,7,1,0,32.0,25.0
UFC Fight Night: Brown vs Silva,Yan Cabral,0.6,38.0,9.0,1.0,Zak Cummings,0.33,83.0,3.0,3.0,"Cincinnati, Ohio, USA",3.0,3.0,Welterweight,0.0,U-DEC,2014.0,0.58,0.53,175.26,71.0,Southpaw,0.34,0.66,0.0,0.0,0.0,0.2,170,1980,23,7,0,2,3.34,3.76,180.34,73.0,Orthodox,0.42,0.58,0.0,0.2,0.2,0.75,170,1991,18,4,0,0,34.0,23.0
UFC Fight Night: Brown vs Silva,Darrell Montague,0.44,147.0,2.0,2.0,Kyoji Horiguchi,0.24,105.0,2.0,1.0,"Cincinnati, Ohio, USA",3.0,3.0,Flyweight,0.0,U-DEC,2014.0,1.98,2.02,180.34,73.0,Orthodox,0.47,0.62,1.2,0.35,2.89,0.37,155,1983,13,3,0,0,2.83,2.58,182.88,75.0,Southpaw,0.32,0.55,0.7,0.28,0.68,0.65,185,1984,24,7,0,0,31.0,30.0
UFC 173: Barao vs Dillashaw,TJ Dillashaw,0.23,273.0,0.0,0.0,Renan Barao,0.45,309.0,3.0,0.0,"Las Vegas, Nevada, USA",5.0,5.0,Bantamweight,1.0,KO/TKO,2014.0,5.38,1.92,167.64000000000001,67.0,Southpaw,0.25,0.52,1.4,0.25,0.72,0.33,125,1987,13,5,0,0,2.45,3.6,165.1,66.0,Orthodox,0.45,0.62,0.0,0.44,2.0,0.55,125,1990,19,2,0,0,27.0,24.0
UFC Fight Night: Brown vs Silva,Chris Cariaso,0.51,124.0,2.0,2.0,Louis Smolka,0.43,97.0,10.0,1.0,"Cincinnati, Ohio, USA",3.0,3.0,Flyweight,1.0,S-DEC,2014.0,3.47,5.09,167.64000000000001,67.0,Orthodox,0.41,0.62,0.8,0.3,1.56,0.77,135,1986,18,5,0,0,3.9,3.78,167.64000000000001,70.0,Orthodox,0.36,0.57,0.5,0.41,1.49,0.91,145,1987,34,9,0,1,28.0,27.0
UFC Fight Night: Brown vs Silva,Johnny Eduardo,0.1,56.0,0.0,0.0,Eddie Wineland,0.55,20.0,3.0,0.0,"Cincinnati, Ohio, USA",3.0,1.0,Bantamweight,1.0,KO/TKO,2014.0,2.23,3.35,160.02,64.0,Southpaw,0.43,0.61,0.8,0.39,1.11,0.57,125,1981,17,8,0,0,4.11,4.67,175.26,68.0,Orthodox,0.47,0.53,1.8,0.35,1.69,0.32,135,1991,17,9,0,0,33.0,23.0
UFC Fight Night: Brown vs Silva,Rafael Natal,0.58,87.0,4.0,1.0,Ed Herman,0.47,73.0,6.0,1.0,"Cincinnati, Ohio, USA",3.0,3.0,Middleweight,0.0,U-DEC,2014.0,3.22,2.95,170.18,71.0,Orthodox,0.39,0.63,0.4,0.2,0.22,0.58,135,1978,28,13,0,0,3.76,3.4,170.18,69.0,Orthodox,0.29,0.68,0.1,0.33,0.34,0.86,135,1984,24,16,1,0,36.0,30.0
UFC Fight Night: Brown vs Silva,Lorenz Larkin,0.34,44.0,0.0,0.0,Constantinos Philippou,0.53,30.0,0.0,0.0,"Cincinnati, Ohio, USA",3.0,1.0,Middleweight,0.0,KO/TKO,2014.0,2.48,3.1,182.88,77.0,Orthodox,0.47,0.57,0.5,0.34,2.55,0.77,185,1982,21,9,1,0,3.52,3.28,185.42,77.0,Orthodox,0.48,0.42,1.1,0.48,2.08,0.59,205,1980,27,15,0,1,32.0,34.0
UFC Fight Night: Brown vs Silva,Soa Palelei,0.71,7.0,1.0,1.0,Ruan Potts,0.0,3.0,0.0,0.0,"Cincinnati, Ohio, USA",3.0,1.0,Heavyweight,1.0,KO/TKO,2014.0,2.74,3.53,180.34,72.0,Orthodox,0.46,0.63,0.1,0.42,0.27,0.79,170,1986,18,6,0,1,2.73,2.19,180.34,73.0,Orthodox,0.35,0.54,0.3,0.42,0.4,0.65,185,1979,13,5,0,1,28.0,35.0
UFC Fight Night: Bisping vs Kennedy,Sean O'Connell,0.62,32.0,1.0,1.0,Ryan Jimmo,0.6,25.0,1.0,0.0,"Quebec City, Quebec, Canada",3.0,1.0,Light Heavyweight,0.0,KO/TKO,2014.0,2.68,2.47,193.04,81.0,Orthodox,0.57,0.48,0.0,0.47,2.2,0.66,265,1977,22,5,0,0,5.92,0.85,187.96,75.0,Orthodox,0.37,0.22,2.3,0.16,0.75,0.33,247,1978,11,6,0,0,37.0,36.0
UFC Fight Night: Brown vs Silva,Erik Koch,0.28,21.0,0.0,0.0,Daron Cruickshank,0.53,45.0,0.0,0.0,"Cincinnati, Ohio, USA",3.0,1.0,Lightweight,0.0,KO/TKO,2014.0,6.77,5.46,185.42,74.0,Orthodox,0.48,0.45,0.5,0.0,0.0,0.3,205,1983,17,9,0,0,2.77,3.12,185.42,73.0,Orthodox,0.66,0.46,0.0,0.28,0.45,0.87,205,1981,19,5,0,0,31.0,33.0
UFC Fight Night: Bisping vs Kennedy,Dustin Poirier,0.5,89.0,1.0,0.0,Akira Corassani,0.36,66.0,1.0,0.0,"Quebec City, Quebec, Canada",3.0,2.0,Featherweight,1.0,KO/TKO,2014.0,2.82,2.33,177.8,71.0,Southpaw,0.42,0.47,1.0,0.42,1.02,0.81,170,1988,16,6,0,0,2.98,2.88,172.72,72.0,Switch,0.38,0.57,0.2,0.41,2.04,0.6,155,1985,18,10,0,1,26.0,29.0
UFC Fight Night: Bisping vs Kennedy,KJ Noons,0.62,8.0,0.0,0.0,Sam Stout,0.63,11.0,0.0,0.0,"Quebec City, Quebec, Canada",3.0,1.0,Welterweight,1.0,KO/TKO,2014.0,4.25,5.51,175.26,72.0,Southpaw,0.5,0.54,1.2,0.36,1.39,0.63,155,1989,29,7,0,1,4.91,3.25,172.72,68.0,Orthodox,0.45,0.5,0.0,0.28,0.7,0.86,145,1982,12,6,0,1,25.0,32.0
UFC Fight Night: Bisping vs Kennedy,Sarah Kaufman,0.54,370.0,1.0,1.0,Leslie Smith,0.32,243.0,5.0,0.0,"Quebec City, Quebec, Canada",3.0,3.0,Women's Bantamweight,1.0,U-DEC,2014.0,3.78,3.68,177.8,70.0,Orthodox,0.35,0.65,0.0,0.2,0.08,0.68,155,1982,13,9,0,1,4.08,4.17,175.26,70.0,Orthodox,0.28,0.57,0.1,0.38,0.63,0.77,155,1984,20,12,1,0,32.0,30.0
UFC Fight Night: Brown vs Silva,Tim Means,0.37,77.0,9.0,4.0,Neil Magny,0.45,66.0,4.0,3.0,"Cincinnati, Ohio, USA",3.0,3.0,Welterweight,0.0,U-DEC,2014.0,4.0,6.65,165.1,66.0,Orthodox,0.46,0.62,0.0,0.57,0.38,0.81,135,1985,18,4,0,1,8.41,7.56,175.26,66.0,Orthodox,0.4,0.51,0.0,0.0,0.0,0.62,135,1982,10,7,1,0,29.0,32.0
UFC Fight Night: Bisping vs Kennedy,Tim Kennedy,0.29,137.0,0.0,0.0,Michael Bisping,0.48,106.0,11.0,5.0,"Quebec City, Quebec, Canada",5.0,5.0,Middleweight,1.0,U-DEC,2014.0,3.58,4.91,187.96,75.0,Orthodox,0.48,0.6,0.2,0.41,1.13,0.65,170,1984,32,14,1,1,2.27,3.62,190.5,80.0,Orthodox,0.46,0.54,0.3,0.42,2.43,0.57,170,1987,27,10,0,0,30.0,27.0
UFC Fight Night: Brown vs Silva,Matt Brown,0.71,166.0,5.0,5.0,Erick Silva,0.46,54.0,3.0,0.0,"Cincinnati, Ohio, USA",5.0,3.0,Welterweight,1.0,KO/TKO,2014.0,1.84,2.78,180.34,74.0,Orthodox,0.47,0.62,0.7,0.35,2.58,0.7,185,1979,18,6,0,0,2.71,4.33,185.42,75.0,Orthodox,0.38,0.65,0.3,0.43,1.05,0.63,185,1979,30,9,0,0,35.0,35.0
UFC Fight Night: Bisping vs Kennedy,Sheldon Westcott,0.41,31.0,4.0,2.0,Elias Theodorou,0.7,103.0,3.0,3.0,"Quebec City, Quebec, Canada",3.0,2.0,Middleweight,0.0,KO/TKO,2014.0,2.94,3.77,182.88,75.0,Orthodox,0.55,0.54,1.3,0.46,1.71,0.64,170,1981,25,19,0,0,4.18,2.5,182.88,74.0,Orthodox,0.48,0.49,1.4,0.35,0.85,0.56,170,1984,19,9,0,1,33.0,30.0
